2221;1.148398
2237;1.144694
2239;1.147249
2243;1.148908
2251;1.148782
2267;1.145129
2269;1.147656
2273;1.149298
2281;1.149177
2287;1.149934
2293;1.150688
2297;1.152312
2309;1.150449
2311;1.152934
2333;1.146783
2339;1.147536
2341;1.149996
2347;1.150742
2351;1.152338
2357;1.153076
2371;1.150419
2377;1.151159
2381;1.152739
2383;1.155159
2389;1.155887
2393;1.157454
2399;1.158175
2411;1.156380
2417;1.157100
2423;1.157818
2437;1.155218
2441;1.156763
2447;1.157479
2459;1.155727
2467;1.155625
2473;1.156339
2477;1.157866
2503;1.150496
2521;1.146434
2531;1.145578
2539;1.145516
2543;1.147027
2549;1.147748
2551;1.150038
2557;1.150751
2579;1.145226
2591;1.143630
2593;1.145891
2609;1.142770
2617;1.142728
2621;1.144208
2633;1.142646
2647;1.140345
2657;1.139564
2659;1.141781
2663;1.143245
2671;1.143209
2677;1.143919
2683;1.144627
2687;1.146078
2689;1.148270
2693;1.149713
2699;1.150408
2707;1.150357
2711;1.151790
2713;1.153963
2719;1.154646
2729;1.153849
2731;1.156008
2741;1.155210
2749;1.155153
2753;1.156564
2767;1.154313
2777;1.153535
2789;1.152041
2791;1.154162
2797;1.154836
2801;1.156228
2803;1.158339
2819;1.155408
2833;1.153222
2837;1.154602
2843;1.155269
2851;1.155225
2857;1.155889
2861;1.157257
2879;1.153695
2887;1.153659
2897;1.152927
2903;1.153589
2909;1.154250
2917;1.154216
2927;1.153493
2939;1.152089
2953;1.150015
2957;1.151357
2963;1.152015
2969;1.152671
2971;1.154683
2999;1.147914
3001;1.149913
3011;1.149230
3019;1.149219
3023;1.150539
3037;1.148535
3041;1.149850
3049;1.149840
3061;1.148515
3067;1.149166
3079;1.147853
3083;1.149155
3089;1.149801
3109;1.145909
3119;1.145271
3121;1.147206
3137;1.144646
3163;1.138949
3167;1.140234
3169;1.142148
3181;1.140908
3187;1.141557
3191;1.142832
3203;1.141600
3209;1.142246
3217;1.142267
3221;1.143532
3229;1.143551
3251;1.139255
3253;1.141127
3257;1.142382
3259;1.144250
3271;1.143044
3299;1.136992
3301;1.138842
3307;1.139482
3313;1.140119
3319;1.140755
3323;1.141991
3329;1.142623
3331;1.144456
3343;1.143281
3347;1.144508
3359;1.143339
3361;1.145158
3371;1.144589
3373;1.146402
3389;1.144053
3391;1.145858
3407;1.143525
3413;1.144145
3433;1.140668
3449;1.138386
3457;1.138432
3461;1.139632
3463;1.141408
3467;1.142604
3469;1.144376
3491;1.140383
3499;1.140427
3511;1.139331
3517;1.139947
3527;1.139426
3529;1.141174
3533;1.142353
3539;1.142962
3541;1.144703
3547;1.145308
3557;1.144780
3559;1.146513
3571;1.145422
3581;1.144899
3583;1.146622
3593;1.146098
3607;1.144463
3613;1.145062
3617;1.146215
3623;1.146810
3631;1.146849
3637;1.147442
3643;1.148034
3659;1.145867
3671;1.144813
3673;1.146500
3677;1.147638
3691;1.146039
3697;1.146628
3701;1.147759
3709;1.147801
3719;1.147300
3727;1.147343
3733;1.147926
3739;1.148508
3761;1.144793
3767;1.145377
3769;1.147027
3779;1.146540
3793;1.144994
3797;1.146104
3803;1.146683
3821;1.144094
3823;1.145725
3833;1.145251
3847;1.143733
3851;1.144833
3853;1.146453
3863;1.145983
3877;1.144476
3881;1.145568
3889;1.145622
3907;1.143098
3911;1.144185
3917;1.144756
3919;1.146354
3923;1.147435
3929;1.148001
3931;1.149593
3943;1.148616
3947;1.149691
3967;1.146681
3989;1.143197
4001;1.142254
4003;1.143824
4007;1.144891
4013;1.145453
4019;1.146013
4021;1.147576
4027;1.148133
4049;1.144696
4051;1.146249
4057;1.146806
4073;1.144883
4079;1.145439
4091;1.144516
4093;1.146056
4099;1.146609
4111;1.145688
4127;1.143797
4129;1.145326
4133;1.146365
4139;1.146915
4153;1.145518
4157;1.146552
4159;1.148071
4177;1.145712
4201;1.141935
4211;1.141530
4217;1.142080
4219;1.143581
4229;1.143175
4231;1.144673
4241;1.144266
4243;1.145760
4253;1.145353
4259;1.145895
4261;1.147382
4271;1.146974
4273;1.148458
4283;1.148050
4289;1.148586
4297;1.148649
4327;1.143569
4337;1.143178
4339;1.144644
4349;1.144253
4357;1.144325
4363;1.144860
4373;1.144471
4391;1.142248
4397;1.142783
4409;1.141946
4421;1.141114
4423;1.142558
4441;1.140369
4447;1.140902
4451;1.141886
4457;1.142417
4463;1.142947
4481;1.140777
4483;1.142204
4493;1.141836
4507;1.140577
4513;1.141105
4517;1.142078
4519;1.143495
4523;1.144464
4547;1.140992
4549;1.142401
4561;1.141599
4567;1.142122
4583;1.140447
4591;1.140532
4597;1.141054
4603;1.141575
4621;1.139481
4637;1.137835
4639;1.139222
4643;1.140175
4649;1.140694
4651;1.142078
4657;1.142594
4663;1.143109
4673;1.142760
4679;1.143275
4691;1.142498
4703;1.141725
4721;1.139678
4723;1.141043
4729;1.141556
4733;1.142493
4751;1.140457
4759;1.140545
4783;1.137268
4787;1.138200
4789;1.139550
4793;1.140479
4799;1.140988
4801;1.142334
4813;1.141583
4817;1.142508
4831;1.141343
4861;1.136873
4871;1.136557
4877;1.137064
4889;1.136339
4903;1.135209
4909;1.135716
4919;1.135407
4931;1.134693
4933;1.136011
4937;1.136921
4943;1.137424
4951;1.137520
4957;1.138022
4967;1.137713
4969;1.139021
4973;1.139924
4987;1.138807
4993;1.139305
4999;1.139802
5003;1.140700
5009;1.141195
5011;1.142493
5021;1.142181
5023;1.143476
5039;1.141963
5051;1.141256
5059;1.141348
5077;1.139456
5081;1.140344
5087;1.140834
5099;1.140137
5101;1.141416
5107;1.141904
5113;1.142391
5119;1.142877
5147;1.139046
5153;1.139534
5167;1.138462
5171;1.139338
5179;1.139435
5189;1.139144
5197;1.139242
5209;1.138567
5227;1.136741
5231;1.137610
5233;1.138862
5237;1.139729
5261;1.136764
5273;1.136104
5279;1.136587
5281;1.137830
5297;1.136412
5303;1.136894
5309;1.137374
5323;1.136343
5333;1.136069
5347;1.135047
5351;1.135901
5381;1.131900
5387;1.132381
5393;1.132861
5399;1.133341
5407;1.133448
5413;1.133926
5417;1.134773
5419;1.135990
5431;1.135355
5437;1.135830
5441;1.136673
5443;1.137884
5449;1.138355
5471;1.135882
5477;1.136354
5479;1.137558
5483;1.138395
5501;1.136668
5503;1.137868
5507;1.138701
5519;1.138074
5521;1.139270
5527;1.139736
5531;1.140565
5557;1.137398
5563;1.137864
5569;1.138329
5573;1.139154
5581;1.139256
5591;1.138998
5623;1.134801
5639;1.133485
5641;1.134661
5647;1.135125
5651;1.135943
5653;1.137116
5657;1.137932
5659;1.139104
5669;1.138851
5683;1.137891
5689;1.138350
5693;1.139161
5701;1.139264
5711;1.139015
5717;1.139471
5737;1.137465
5741;1.138272
5743;1.139428
5749;1.139882
5779;1.136146
5783;1.136948
5791;1.137055
5801;1.136815
5807;1.137268
5813;1.137721
5821;1.137827
5827;1.138278
5839;1.137694
5843;1.138489
5849;1.138939
5851;1.140077
5857;1.140525
5861;1.141316
5867;1.141762
5869;1.142897
5879;1.142653
5881;1.143785
5897;1.142511
5903;1.142954
5923;1.141005
5927;1.141789
5939;1.141211
5953;1.140295
5981;1.137024
5987;1.137468
6007;1.135564
6011;1.136343
6029;1.134783
6037;1.134894
6043;1.135338
6047;1.136113
6053;1.136554
6067;1.135668
6073;1.136110
6079;1.136550
6089;1.136329
6091;1.137429
6101;1.137207
6113;1.136657
6121;1.136766
6131;1.136547
6133;1.137641
6143;1.137421
6151;1.137530
6163;1.136984
6173;1.136767
6197;1.134277
6199;1.135362
6203;1.136121
6211;1.136232
6217;1.136666
6221;1.137423
6229;1.137531
6247;1.136027
6257;1.135816
6263;1.136249
6269;1.136680
6271;1.137753
6277;1.138183
6287;1.137971
6299;1.137440
6301;1.138508
6311;1.138297
6317;1.138724
6323;1.139151
6329;1.139578
6337;1.139685
6343;1.140110
6353;1.139899
6359;1.140323
6361;1.141382
6367;1.141805
6373;1.142227
6379;1.142649
6389;1.142436
6397;1.142540
6421;1.140121
6427;1.140543
6449;1.138455
6451;1.139502
6469;1.138049
6473;1.138781
6481;1.138890
6491;1.138688
6521;1.135391
6529;1.135504
6547;1.134079
6551;1.134807
6553;1.135841
6563;1.135646
6569;1.136065
6571;1.137096
6577;1.137513
6581;1.138237
6599;1.136817
6607;1.136928
6619;1.136430
6637;1.135024
6653;1.133927
6659;1.134344
6661;1.135364
6673;1.134873
6679;1.135288
6689;1.135100
6691;1.136116
6701;1.135928
6703;1.136941
6709;1.137353
6719;1.137164
6733;1.136377
6737;1.137087
6761;1.134812
6763;1.135819
6779;1.134743
6781;1.135747
6791;1.135563
6793;1.136566
6803;1.136382
6823;1.134721
6827;1.135425
6829;1.136423
6833;1.137125
6841;1.137237
6857;1.136172
6863;1.136578
6869;1.136984
6871;1.137976
6883;1.137500
6899;1.136441
6907;1.136554
6911;1.137250
6917;1.137653
6947;1.134568
6949;1.135551
6959;1.135375
6961;1.136357
6967;1.136759
6971;1.137450
6977;1.137851
6983;1.138251
6991;1.138362
6997;1.138761
7001;1.139449
7013;1.138982
7019;1.139380
7027;1.139490
7039;1.139025
7043;1.139709
7057;1.138959
7069;1.138497
7079;1.138322
7103;1.136158
7109;1.136554
7121;1.136101
7127;1.136497
7129;1.137458
7151;1.135594
7159;1.135708
7177;1.134417
7187;1.134252
7193;1.134647
7207;1.133923
7211;1.134597
7213;1.135549
7219;1.135942
7229;1.135777
7237;1.135891
7243;1.136283
7247;1.136952
7253;1.137343
7283;1.134405
7297;1.133692
7307;1.133533
7309;1.134475
7321;1.134039
7331;1.133880
7333;1.134819
7349;1.133837
7351;1.134775
7369;1.133522
7393;1.131460
7411;1.130222
7417;1.130612
7433;1.129650
7451;1.128424
7457;1.128813
7459;1.129740
7477;1.128518
7481;1.129175
7487;1.129563
7489;1.130486
7499;1.130337
7507;1.130456
7517;1.130308
7523;1.130694
7529;1.131080
7537;1.131198
7541;1.131849
7547;1.132233
7549;1.133149
7559;1.133000
7561;1.133915
7573;1.133498
7577;1.134146
7583;1.134527
7589;1.134908
7591;1.135819
7603;1.135402
7607;1.136047
7621;1.135366
7639;1.134160
7643;1.134803
7649;1.135181
7669;1.133718
7673;1.134359
7681;1.134474
7687;1.134852
7691;1.135491
7699;1.135605
7703;1.136243
7717;1.135572
7723;1.135947
7727;1.136583
7741;1.135914
7753;1.135507
7757;1.136141
7759;1.137036
7789;1.134295
7793;1.134927
7817;1.132978
7823;1.133352
7829;1.133725
7841;1.133327
7853;1.132930
7867;1.132279
7873;1.132652
7877;1.133280
7879;1.134163
7883;1.134790
7901;1.133628
7907;1.133999
7919;1.133605
7927;1.133721
7933;1.134091
7937;1.134714
7949;1.134322
7951;1.135198
7963;1.134806
7993;1.132144
8009;1.131256
8011;1.132127
8017;1.132495
8039;1.130859
8053;1.130228
8059;1.130596
8069;1.130465
8081;1.130087
8087;1.130454
8089;1.131318
8093;1.131933
8101;1.132050
8111;1.131919
8117;1.132284
8123;1.132649
8147;1.130788
8161;1.130167
8167;1.130532
8171;1.131142
8179;1.131260
8191;1.130887
8209;1.129780
8219;1.129654
8221;1.130507
8231;1.130381
8233;1.131232
8237;1.131838
8243;1.132199
8263;1.130854
8269;1.131215
8273;1.131819
8287;1.131208
8291;1.131811
8293;1.132656
8297;1.133258
8311;1.132646
8317;1.133005
8329;1.132637
8353;1.130824
8363;1.130701
8369;1.131060
8377;1.131178
8387;1.131055
8389;1.131892
8419;1.129378
8423;1.129974
8429;1.130331
8431;1.131165
8443;1.130806
8447;1.131400
8461;1.130804
8467;1.131159
8501;1.128198
8513;1.127847
8521;1.127967
8527;1.128322
8537;1.128207
8539;1.129032
8543;1.129622
8563;1.128332
8573;1.128217
8581;1.128337
8597;1.127522
8599;1.128343
8609;1.128229
8623;1.127650
8627;1.128236
8629;1.129053
8641;1.128707
8647;1.129059
8663;1.128250
8669;1.128601
8677;1.128720
8681;1.129302
8689;1.129421
8693;1.130002
8699;1.130351
8707;1.130469
8713;1.130817
8719;1.131166
8731;1.130822
8737;1.131169
8741;1.131747
8747;1.132094
8753;1.132440
8761;1.132556
8779;1.131524
8783;1.132099
8803;1.130842
8807;1.131416
8819;1.131076
8821;1.131878
8831;1.131766
8837;1.132110
8839;1.132910
8849;1.132798
8861;1.132458
8863;1.133257
8867;1.133827
8887;1.132579
8893;1.132921
8923;1.130550
8929;1.130892
8933;1.131460
8941;1.131576
8951;1.131468
8963;1.131134
8969;1.131476
8971;1.132266
8999;1.130141
9001;1.130929
9007;1.131269
9011;1.131833
9013;1.132620
9029;1.131842
9041;1.131512
9043;1.132296
9049;1.132635
9059;1.132527
9067;1.132643
9091;1.130983
9103;1.130657
9109;1.130995
9127;1.130008
9133;1.130345
9137;1.130903
9151;1.130359
9157;1.130696
9161;1.131252
9173;1.130929
9181;1.131045
9187;1.131381
9199;1.131059
9203;1.131613
9209;1.131947
9221;1.131626
9227;1.131960
9239;1.131639
9241;1.132409
9257;1.131652
9277;1.130464
9281;1.131015
9283;1.131782
9293;1.131680
9311;1.130713
9319;1.130830
9323;1.131378
9337;1.130846
9341;1.131394
9343;1.132156
9349;1.132487
9371;1.131095
9377;1.131426
9391;1.130897
9397;1.131228
9403;1.131558
9413;1.131459
9419;1.131788
9421;1.132546
9431;1.132446
9433;1.133203
9437;1.133745
9439;1.134500
9461;1.133118
9463;1.133872
9467;1.134412
9473;1.134739
9479;1.135065
9491;1.134751
9497;1.135077
9511;1.134552
9521;1.134452
9533;1.134141
9539;1.134466
9547;1.134579
9551;1.135115
9587;1.132273
9601;1.131757
9613;1.131453
9619;1.131777
9623;1.132311
9629;1.132635
9631;1.133378
9643;1.133073
9649;1.133396
9661;1.133091
9677;1.132370
9679;1.133110
9689;1.133015
9697;1.133129
9719;1.131787
9721;1.132524
9733;1.132224
9739;1.132545
9743;1.133073
9749;1.133394
9767;1.132473
9769;1.133207
9781;1.132907
9787;1.133227
9791;1.133753
9803;1.133454
9811;1.133567
9817;1.133886
9829;1.133587
9833;1.134111
9839;1.134429
9851;1.134131
9857;1.134449
9859;1.135176
9871;1.134878
9883;1.134580
9887;1.135102
9901;1.134600
9907;1.134917
9923;1.134213
9929;1.134529
9931;1.135252
9941;1.135160
9949;1.135271
9967;1.134367
9973;1.134682
10007;1.132165
10009;1.132884
10037;1.130984
10039;1.131701
10061;1.130411
10067;1.130726
10069;1.131441
10079;1.131355
10091;1.131069
10093;1.131783
10099;1.132096
10103;1.132609
10111;1.132722
10133;1.131439
10139;1.131752
10141;1.132463
10151;1.132377
10159;1.132490
10163;1.133000
10169;1.133312
10177;1.133424
10181;1.133933
10193;1.133649
10211;1.132771
10223;1.132488
10243;1.131417
10247;1.131925
10253;1.132235
10259;1.132545
10267;1.132657
10271;1.133163
10273;1.133866
10289;1.133191
10301;1.132911
10303;1.133612
10313;1.133527
10321;1.133639
10331;1.133555
10333;1.134254
10337;1.134757
10343;1.135064
10357;1.134588
10369;1.134308
10391;1.133056
10399;1.133168
10427;1.131341
10429;1.132035
10433;1.132535
10453;1.131487
10457;1.131986
10459;1.132678
10463;1.133176
10477;1.132709
10487;1.132628
10499;1.132356
10501;1.133045
10513;1.132772
10529;1.132116
10531;1.132804
10559;1.131001
10567;1.131114
10589;1.129893
10597;1.130006
10601;1.130500
10607;1.130804
10613;1.131107
10627;1.130650
10631;1.131142
10639;1.131255
10651;1.130988
10657;1.131291
10663;1.131592
10667;1.132083
10687;1.131061
10691;1.131551
10709;1.130721
10711;1.131398
10723;1.131134
10729;1.131435
10733;1.131923
10739;1.132223
10753;1.131771
10771;1.130945
10781;1.130870
10789;1.130983
10799;1.130908
10831;1.128784
10837;1.129084
10847;1.129011
10853;1.129311
10859;1.129609
10861;1.130279
10867;1.130578
10883;1.129948
10889;1.130246
10891;1.130915
10903;1.130657
10909;1.130954
10937;1.129220
10939;1.129886
10949;1.129814
10957;1.129927
10973;1.129304
10979;1.129601
10987;1.129713
10993;1.130009
11003;1.129939
11027;1.128587
11047;1.127606
11057;1.127538
11059;1.128198
11069;1.128129
11071;1.128788
11083;1.128538
11087;1.129014
11093;1.129309
11113;1.128333
11117;1.128808
11119;1.129465
11131;1.129215
11149;1.128423
11159;1.128356
11161;1.129010
11171;1.128942
11173;1.129596
11177;1.130069
11197;1.129100
11213;1.128493
11239;1.126992
11243;1.127464
11251;1.127577
11257;1.127869
11261;1.128340
11273;1.128095
11279;1.128387
11287;1.128499
11299;1.128255
11311;1.128011
11317;1.128302
11321;1.128771
11329;1.128883
11351;1.127752
11353;1.128397
11369;1.127800
11383;1.127382
11393;1.127318
11399;1.127608
11411;1.127368
11423;1.127128
11437;1.126713
11443;1.127002
11447;1.127467
11467;1.126526
11471;1.126990
11483;1.126752
11489;1.127040
11491;1.127679
11497;1.127966
11503;1.128254
11519;1.127666
11527;1.127778
11549;1.126670
11551;1.127305
11579;1.125678
11587;1.125792
11593;1.126079
11597;1.126539
11617;1.125612
11621;1.126071
11633;1.125839
11657;1.124571
11677;1.123653
11681;1.124111
11689;1.124225
11699;1.124167
11701;1.124796
11717;1.124224
11719;1.124852
11731;1.124622
11743;1.124394
11777;1.122290
11779;1.122915
11783;1.123370
11789;1.123655
11801;1.123428
11807;1.123713
11813;1.123996
11821;1.124110
11827;1.124394
11831;1.124847
11833;1.125469
11839;1.125752
11863;1.124508
11867;1.124960
11887;1.124058
11897;1.124003
11903;1.124285
11909;1.124567
11923;1.124174
11927;1.124624
11933;1.124906
11939;1.125187
11941;1.125805
11953;1.125580
11959;1.125861
11969;1.125805
11971;1.126421
11981;1.126365
11987;1.126645
12007;1.125750
12011;1.126197
12037;1.124804
12041;1.125250
12043;1.125863
12049;1.126142
12071;1.125087
12073;1.125699
12097;1.124480
12101;1.124924
12107;1.125203
12109;1.125813
12113;1.126257
12119;1.126535
12143;1.125319
12149;1.125597
12157;1.125708
12161;1.126151
12163;1.126759
12197;1.124723
12203;1.124999
12211;1.125111
12227;1.124565
12239;1.124349
12241;1.124953
12251;1.124901
12253;1.125505
12263;1.125453
12269;1.125728
12277;1.125839
12281;1.126278
12289;1.126389
12301;1.126173
12323;1.125140
12329;1.125414
12343;1.125036
12347;1.125474
12373;1.124121
12377;1.124558
12379;1.125157
12391;1.124943
12401;1.124892
12409;1.125004
12413;1.125439
12421;1.125550
12433;1.125337
12437;1.125772
12451;1.125397
12457;1.125670
12473;1.125135
12479;1.125407
12487;1.125518
12491;1.125951
12497;1.126222
12503;1.126494
12511;1.126604
12517;1.126875
12527;1.126824
12539;1.126612
12541;1.127204
12547;1.127474
12553;1.127744
12569;1.127212
12577;1.127321
12583;1.127591
12589;1.127860
12601;1.127649
12611;1.127598
12613;1.128187
12619;1.128456
12637;1.127766
12641;1.128194
12647;1.128462
12653;1.128730
12659;1.128998
12671;1.128787
12689;1.128100
12697;1.128209
12703;1.128476
12713;1.128426
12721;1.128534
12739;1.127850
12743;1.128275
12757;1.127909
12763;1.128176
12781;1.127495
12791;1.127446
12799;1.127554
12809;1.127506
12821;1.127300
12823;1.127880
12829;1.128146
12841;1.127939
12853;1.127734
12889;1.125651
12893;1.126072
12899;1.126338
12907;1.126447
12911;1.126868
12917;1.127132
12919;1.127709
12923;1.128129
12941;1.127458
12953;1.127254
12959;1.127518
12967;1.127626
12973;1.127890
12979;1.128153
12983;1.128572
13001;1.127903
13003;1.128476
13007;1.128894
13009;1.129467
13033;1.128334
13037;1.128751
13043;1.129013
13049;1.129275
13063;1.128918
13093;1.127328
13099;1.127589
13103;1.128005
13109;1.128266
13121;1.128066
13127;1.128327
13147;1.127513
13151;1.127927
13159;1.128035
13163;1.128449
13171;1.128556
13177;1.128816
13183;1.129076
13187;1.129489
13217;1.127913
13219;1.128478
13229;1.128432
13241;1.128234
13249;1.128341
13259;1.128296
13267;1.128403
13291;1.127294
13297;1.127553
13309;1.127357
13313;1.127767
13327;1.127420
13331;1.127829
13337;1.128088
13339;1.128648
13367;1.127243
13381;1.126898
13397;1.126403
13399;1.126962
13411;1.126768
13417;1.127026
13421;1.127433
13441;1.126640
13451;1.126597
13457;1.126854
13463;1.127111
13469;1.127367
13477;1.127474
13487;1.127431
13499;1.127239
13513;1.126897
13523;1.126855
13537;1.126515
13553;1.126027
13567;1.125688
13577;1.125647
13591;1.125309
13597;1.125565
13613;1.125080
13619;1.125336
13627;1.125443
13633;1.125698
13649;1.125215
13669;1.124438
13679;1.124398
13681;1.124947
13687;1.125202
13691;1.125603
13693;1.126151
13697;1.126553
13709;1.126365
13711;1.126912
13721;1.126872
13723;1.127419
13729;1.127672
13751;1.126750
13757;1.127003
13759;1.127549
13763;1.127948
13781;1.127321
13789;1.127426
13799;1.127386
13807;1.127492
13829;1.126575
13831;1.127119
13841;1.127079
13859;1.126457
13873;1.126126
13877;1.126523
13879;1.127065
13883;1.127461
13901;1.126841
13903;1.127382
13907;1.127778
13913;1.128028
13921;1.128133
13931;1.128093
13933;1.128633
13963;1.127145
13967;1.127540
13997;1.126058
13999;1.126596
14009;1.126557
14011;1.127095
14029;1.126481
14033;1.126874
14051;1.126261
14057;1.126510
14071;1.126185
14081;1.126148
14083;1.126683
14087;1.127075
14107;1.126321
14143;1.124430
14149;1.124678
14153;1.125069
14159;1.125317
14173;1.124996
14177;1.125386
14197;1.124640
14207;1.124604
14221;1.124285
14243;1.123401
14249;1.123649
14251;1.124179
14281;1.122734
14293;1.122559
14303;1.122525
14321;1.121930
14323;1.122458
14327;1.122845
14341;1.122531
14347;1.122778
14369;1.121904
14387;1.121313
14389;1.121838
14401;1.121666
14407;1.121912
14411;1.122298
14419;1.122404
14423;1.122790
14431;1.122896
14437;1.123141
14447;1.123108
14449;1.123632
14461;1.123459
14479;1.122870
14489;1.122837
14503;1.122527
14519;1.122079
14533;1.121770
14537;1.122153
14543;1.122397
14549;1.122642
14551;1.123162
14557;1.123406
14561;1.123788
14563;1.124308
14591;1.123032
14593;1.123552
14621;1.122280
14627;1.122523
14629;1.123041
14633;1.123422
14639;1.123665
14653;1.123358
14657;1.123737
14669;1.123568
14683;1.123262
14699;1.122819
14713;1.122514
14717;1.122893
14723;1.123135
14731;1.123240
14737;1.123482
14741;1.123860
14747;1.124101
14753;1.124342
14759;1.124583
14767;1.124687
14771;1.125065
14779;1.125169
14783;1.125545
14797;1.125240
14813;1.124800
14821;1.124904
14827;1.125144
14831;1.125519
14843;1.125351
14851;1.125455
14867;1.125016
14869;1.125526
14879;1.125494
14887;1.125598
14891;1.125972
14897;1.126211
14923;1.125097
14929;1.125336
14939;1.125304
14947;1.125407
14951;1.125781
14957;1.126019
14969;1.125852
14983;1.125551
15013;1.124176
15017;1.124548
15031;1.124250
15053;1.123416
15061;1.123520
15073;1.123357
15077;1.123728
15083;1.123966
15091;1.124069
15101;1.124039
15107;1.124276
15121;1.123980
15131;1.123950
15137;1.124187
15139;1.124690
15149;1.124660
15161;1.124497
